id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
41.csv_Day7_11h00m,54.328968,77.82455,86.13392,95.38849,99.23447,95.21413,99.682625,101.536766,101.63792
41.csv_Day7_11h30m,56.298283,80.20675,85.803375,94.37638,100.57359,97.8377,101.79139,104.34626,103.99876
41.csv_Day7_12h00m,43.844456,72.26569,80.46702,89.786415,98.87141,97.90621,102.91168,104.60719,104.26647
41.csv_Day7_12h30m,37.62791,67.87702,78.45692,87.170975,95.77121,96.89751,101.03456,103.75538,103.90288
41.csv_Day7_13h00m,33.51883,65.059456,74.867355,83.75893,95.045456,94.495056,98.687325,101.78201,101.65913
41.csv_Day7_13h30m,19.787708,59.28604,67.095795,75.10843,88.854675,88.94616,93.62928,96.896774,97.13656
41.csv_Day7_14h00m,29.359756,50.692158,63.424797,71.55462,80.64623,82.060875,88.45972,90.11552,91.34805
41.csv_Day7_14h30m,25.68195,46.147835,56.220123,62.254784,76.04298,77.89247,82.318054,84.89115,86.01063
41.csv_Day7_15h00m,23.443073,42.95338,51.37685,56.640896,68.57823,69.7129,76.00471,78.44939,79.10845
41.csv_Day7_15h30m,12.645566,28.767984,38.31725,42.98216,57.90716,59.772514,66.342476,67.5423,68.39517
41.csv_Day7_16h00m,8.611446,21.16187,31.080025,34.364574,48.251045,50.752525,57.23535,58.116745,59.18116
41.csv_Day7_16h30m,2.9033954,14.063469,24.777918,26.991144,38.370125,40.923306,46.70967,46.953568,48.490036
41.csv_Day7_17h00m,3.413311,8.697008,15.120922,16.877382,25.523293,28.869326,35.926743,36.69794,38.731075
41.csv_Day7_17h30m,1.9411095,6.3511252,10.546081,11.495836,18.01665,20.47844,25.74589,27.41206,28.547392
41.csv_Day7_18h00m,0.7916279,4.0066895,6.303003,7.655125,11.872853,13.055889,16.34264,16.945625,17.554918
41.csv_Day7_18h30m,1.1865724,1.2251672,2.47864,2.5080247,5.354484,5.8210115,7.691598,7.9768953,8.305976
41.csv_Day7_19h00m,0.3591169,0.16202624,0.52384776,0.5275459,1.3806416,1.675745,1.9867508,2.4566567,2.87773
41.csv_Day7_19h30m,0.0,0.0,0.0,0.048575103,0.0,0.008217696,0.07475467,0.067162685,0.043525033
41.csv_Day7_20h00m,0.0,0.0,0.008951329,0.0,0.0,0.036241323,0.1087703,0.043342855,0.12609093
41.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.020828158,0.09330524,0.086377375,0.08279951
41.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.06357953,0.16649891,0.08436853,0.07934566
41.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.06916856,0.062471442,0.11927774,0.1008039,0.09316157
41.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.014218271,0.0,0.16172938,0.15039468,0.12668207
41.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.08590233,0.063366964,0.08135453,0.07492625
41.csv_Day7_23h00m,0.0,0.0,0.052717447,0.0,0.26284048,0.1456259,0.098460175,0.07958223,0.12979928
41.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.09441958,0.0,0.15942246,0.0,0.10254065
41.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06739072,0.11048888
41.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.112164386,0.17534208,0.19320768
41.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.12667498,0.054535363,0.10428373
41.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.15873744,0.10759288,0.10361366,0.0842392,0.1389949
41.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.07942365,0.07784875,0.10728773
41.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.081496984,0.2454258,0.14081272,0.08461137
41.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.038567606,0.07828878,0.10834452
41.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.060094096,0.074844375,0.04254815,0.095510185
41.csv_Day8_4h00m,0.0,0.0,0.0,0.0830455,0.058610678,0.0015713498,0.1215556,0.06582792,0.093322285
41.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.10682738,0.20092343,0.10516193
41.csv_Day8_5h00m,0.1591424,0.5093644,0.613752,0.8831947,1.7900584,2.1200972,2.2629545,2.283163,2.512263
41.csv_Day8_5h30m,1.8102231,5.7214875,5.5128584,6.4224195,7.898625,7.714247,8.426065,8.260673,8.420331
41.csv_Day8_6h00m,9.156712,15.366244,14.441633,15.657271,16.878946,16.603304,17.036259,17.343058,18.15116
41.csv_Day8_6h30m,15.8428955,23.61092,24.20063,25.596096,26.204006,26.877817,26.71467,28.207254,28.77266
41.csv_Day8_7h00m,23.396755,31.987263,33.40208,35.892555,35.541237,36.397,36.576027,37.94861,38.814983
41.csv_Day8_7h30m,35.083893,41.826553,43.421017,46.993416,46.691628,45.983356,46.942955,47.546425,48.687153
41.csv_Day8_8h00m,38.395042,48.998894,52.772804,58.294285,56.197918,55.064865,56.03216,56.760426,57.687683
41.csv_Day8_8h30m,46.943638,58.583633,60.805676,66.801544,65.25065,63.649094,64.919395,66.148125,66.87792
41.csv_Day8_9h00m,50.05374,66.28071,69.68001,77.74256,73.08832,70.80667,72.27219,73.46565,74.08335
41.csv_Day8_9h30m,56.73257,71.31519,75.03706,84.9616,80.23478,76.89967,79.5753,80.278275,80.69807
41.csv_Day8_10h00m,52.36784,71.82495,78.21575,88.32711,86.43403,82.106026,84.46923,86.06847,86.685
41.csv_Day8_10h30m,47.426304,66.5546,75.3437,85.790565,89.53689,86.10732,90.10712,92.17227,92.22795
41.csv_Day8_11h00m,42.851654,63.327488,75.77151,86.84291,91.50038,89.1019,93.44704,95.93252,96.27754
41.csv_Day8_11h30m,39.13663,63.475815,74.48927,86.20978,90.582405,90.34994,93.97677,97.38976,97.28117
41.csv_Day8_12h00m,29.678535,52.06101,70.89384,82.30444,89.171074,89.99035,94.36516,97.093,97.94465
41.csv_Day8_12h30m,36.727436,56.502937,68.96459,79.8189,89.06839,92.03344,95.46347,98.36293,99.23033
41.csv_Day8_13h00m,26.444696,47.085197,59.98492,70.41975,85.424065,87.34083,92.25988,95.136505,96.026886
41.csv_Day8_13h30m,15.80842,45.488415,57.01558,66.87324,80.74483,83.860016,88.42078,91.08208,92.14723
41.csv_Day8_14h00m,22.91369,38.941833,52.580513,61.38233,72.9686,75.953186,82.53531,84.45482,85.73122
41.csv_Day8_14h30m,14.689776,37.31821,47.389793,55.348995,69.152054,72.097694,77.68511,79.69654,80.55053
41.csv_Day8_15h00m,12.011438,29.947853,37.006905,43.932644,57.025784,62.628487,69.191864,71.4655,72.97439
41.csv_Day8_15h30m,10.883755,23.282507,31.86571,37.089806,52.121933,55.691174,63.06484,64.26138,65.39634
41.csv_Day8_16h00m,2.3952556,12.603706,22.279493,26.954018,40.98548,44.54257,52.28454,53.5992,55.503056
41.csv_Day8_16h30m,2.4319289,11.582881,20.797932,23.728668,35.52836,37.91834,43.663162,44.513493,45.96743
41.csv_Day8_17h00m,2.7715716,5.858923,12.113811,14.133929,22.95823,26.241104,33.685978,34.72551,36.458015
41.csv_Day8_17h30m,1.7742484,4.188101,8.228825,9.109238,15.828081,18.506311,23.817034,26.29627,27.102491
41.csv_Day8_18h00m,1.0189661,3.7945838,5.404789,6.888077,11.075809,12.3254385,15.643976,16.407373,17.295317
41.csv_Day8_18h30m,0.90071625,1.2085923,2.3286674,2.6226676,5.4219255,5.491005,7.4359074,7.8177323,8.308737
41.csv_Day8_19h00m,0.02070953,0.18685827,0.529156,0.4184359,0.98959994,1.5333016,1.9794683,2.4514158,2.8566391
41.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.056743547,0.058874466,0.05250988,0.16943192,0.15519345
41.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.047609054,0.06262554,0.06436483,0.049273692,0.07530674
41.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.092137754,0.09285621,0.07986692,0.049086865
41.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.12571807,0.091104925,0.053176314,0.15703729
41.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.034596093,0.14504889,0.035905607,0.0367098,0.08167189
41.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.08255921,0.10684256,0.1593721,0.059274018,0.08006559
41.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.003205806,0.0,0.023785139,0.057775725,0.07653347
41.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.121094756,0.068189494,0.0095904,0.08690281
41.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.015230127,0.09085204,0.0775545
42.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.11633113,0.07414505,0.15501684,0.10287805
42.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.05115308,0.05879493,0.1326116,0.09178165
42.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.019227171,0.0023703836,0.0,0.07710919,0.056513928
42.csv_Day7_1h30m,0.0,0.0,0.0,0.023881296,0.01375678,0.11490396,0.04131919,0.09216066,0.024410775
42.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.07340283,0.085969314,0.09516941,0.16321397
42.csv_Day7_2h30m,0.0,0.0,0.097796015,0.0,0.046016373,0.019354232,0.17225783,0.007278111,0.06946248
42.csv_Day7_3h00m,0.0,0.0,0.008377835,0.0,0.0,0.0,0.12504989,0.06667252,0.14918402
42.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.1043113,0.052584145,0.0,0.03531068,0.13616334
42.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.05084892,0.05527705,0.104601845,0.1362817
42.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0116379745,0.0,0.12982097,0.066865675,0.04056053
42.csv_Day7_5h00m,0.13492978,0.14163569,0.32486275,0.48431072,1.345838,2.0058246,2.1264653,3.477229,4.082218
42.csv_Day7_5h30m,0.6321296,3.786599,4.3687315,6.1501884,7.037612,7.673442,8.423892,11.666645,13.530613
42.csv_Day7_6h00m,5.2486362,9.55051,10.672818,13.473997,14.51205,15.293349,16.043142,21.766827,24.881346
42.csv_Day7_6h30m,9.063189,15.09519,17.397913,21.767796,22.261066,24.2998,24.08979,31.23897,34.435356
42.csv_Day7_7h00m,13.004309,20.112406,23.555359,29.843264,29.783081,32.359283,32.979744,40.472755,43.616055
42.csv_Day7_7h30m,16.99093,25.270727,30.654856,38.675877,38.41271,41.436047,42.069576,49.5666,52.34715
42.csv_Day7_8h00m,19.646652,29.7085,36.88973,47.48201,47.385963,50.075462,50.161224,58.521034,61.32081
42.csv_Day7_8h30m,24.01257,34.885952,43.172718,55.851326,55.270714,57.553104,58.133278,66.97533,69.2556
42.csv_Day7_9h00m,24.631088,36.955627,47.257877,62.138992,62.252224,65.20455,64.96895,74.87565,76.99513
42.csv_Day7_9h30m,27.878687,40.144623,51.31911,67.606155,68.79639,71.28788,71.3297,82.11977,84.16029
42.csv_Day7_10h00m,25.747343,42.01679,53.29573,71.04693,72.832535,75.61757,75.730995,87.78169,89.928604
42.csv_Day7_10h30m,24.80009,38.243843,48.955616,67.21266,72.96177,77.561485,78.33491,91.370575,93.48024
42.csv_Day7_11h00m,19.906954,32.67757,48.021515,68.12109,73.874565,77.909584,79.153656,94.76281,97.185295
42.csv_Day7_11h30m,19.402035,33.144592,46.44196,66.285904,73.436195,78.81555,80.069916,96.81714,98.96721
42.csv_Day7_12h00m,15.145102,27.364471,41.477867,61.12802,70.58579,77.55629,80.06945,96.94886,99.150894
42.csv_Day7_12h30m,13.160049,28.472187,42.842163,61.17248,69.83677,77.93577,79.22643,96.3195,99.010254
42.csv_Day7_13h00m,13.351251,26.84109,39.80363,57.66883,68.43057,75.11742,76.54591,94.32715,96.952835
42.csv_Day7_13h30m,7.1780834,22.991182,34.211063,50.675144,62.707916,69.463585,71.979095,89.45798,92.45132
42.csv_Day7_14h00m,14.5625,23.85526,36.937202,52.012424,59.98861,66.50866,69.74625,84.31075,88.35258
42.csv_Day7_14h30m,8.156786,15.046981,27.54936,41.42785,52.508656,59.982674,63.15784,79.46617,83.79976
42.csv_Day7_15h00m,6.9105134,12.421519,22.807262,35.604404,44.138744,50.572548,56.50625,73.44354,77.77235
42.csv_Day7_15h30m,2.271729,8.858186,18.105513,27.482843,39.767597,45.928894,52.58022,66.373474,70.72502
42.csv_Day7_16h00m,2.3120677,5.753253,14.387249,21.672726,32.635128,38.528313,45.283638,58.074635,62.94806
42.csv_Day7_16h30m,2.625538,6.535698,14.363038,19.187418,28.064123,32.87293,38.724148,48.946106,54.014725
42.csv_Day7_17h00m,2.148195,3.6200976,8.023055,11.103783,17.91313,22.574572,28.840637,37.229675,42.242836
42.csv_Day7_17h30m,0.97456217,2.4824905,5.6387653,7.842925,12.69317,16.175884,20.537523,28.580418,32.440098
42.csv_Day7_18h00m,0.4648987,2.4281394,4.427093,6.269342,9.466586,11.455167,14.266759,20.36882,23.310604
42.csv_Day7_18h30m,0.56136984,0.81136477,1.8026811,2.2150328,4.4214625,5.417883,7.246979,11.148746,13.063522
42.csv_Day7_19h00m,0.17092797,0.060024105,0.32283273,0.38167435,1.0897293,1.4932938,1.8543987,3.5232642,4.6105723
42.csv_Day7_19h30m,0.0,0.0,0.0,0.030291649,0.0,0.046411242,0.07002771,0.055078752,0.046852067
42.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.04431072,0.100197844,0.0041739084,0.11414315
42.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.034969613,0.09517171,0.073984824,0.04708245
42.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.044740025,0.12526168,0.046281826,0.077794224
42.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.029920312,0.12298321,0.13284501,0.10810126
42.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.14204715,0.16077828,0.13474825
42.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.06250049,0.031156924,0.07568878,0.074444674
42.csv_Day7_23h00m,0.0,0.0,0.044559777,0.0,0.2064697,0.10032772,0.09090691,0.08943105,0.119385794
42.csv_Day7_23h30m,0.0,0.0,0.0,0.015894616,0.08707957,0.0,0.120856285,0.002830455,0.11817362
42.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.010177296,0.022147417,0.0,0.08511456,0.11325726
42.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.072342336,0.16192041,0.20208512
42.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.104675405,0.062466804,0.09155447
42.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.120422296,0.08668108,0.08712389,0.073254675,0.14369538
42.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.06399162,0.08291496,0.13059258
42.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.04551211,0.21330695,0.14085007,0.09738667
42.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.04086179,0.090577826,0.10804541
42.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.060869195,0.06284444,0.029975109,0.09236248
42.csv_Day8_4h00m,0.0,0.0,0.0,0.005547285,0.054918036,0.04681652,0.122525066,0.08245647,0.11298712
42.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.109429434,0.20647083,0.12887007
42.csv_Day8_5h00m,0.09562495,0.31425261,0.37875563,0.7454538,1.3978558,2.0046976,2.2206776,3.500939,4.280606
42.csv_Day8_5h30m,0.8389105,3.6835785,4.2502785,5.758861,6.956088,7.60474,8.338509,11.912493,13.621559
42.csv_Day8_6h00m,3.959523,9.532709,10.64586,13.542161,14.591567,15.913597,16.09989,21.790424,24.964264
42.csv_Day8_6h30m,7.605737,15.709638,18.323639,22.39965,22.922325,25.480225,24.63547,31.66465,34.677616
42.csv_Day8_7h00m,11.694804,21.698652,25.307726,30.989206,31.061207,34.20602,33.559147,40.425274,43.519127
42.csv_Day8_7h30m,17.074944,28.079584,32.671497,40.130657,40.836544,43.205257,43.372482,49.83957,53.017403
42.csv_Day8_8h00m,19.575579,33.8939,40.92914,50.499718,50.616547,53.066235,52.54895,59.07144,61.541546
42.csv_Day8_8h30m,24.056622,40.33349,47.036556,57.862915,58.9747,61.439144,60.36139,67.60565,69.644936
42.csv_Day8_9h00m,24.659595,44.665527,53.515507,67.136055,66.725975,69.1399,67.882996,75.914116,77.813065
42.csv_Day8_9h30m,27.14411,49.528664,59.055298,74.32497,74.63452,76.35847,75.50067,83.18356,84.74424
42.csv_Day8_10h00m,24.505325,46.297894,58.717136,75.102394,78.74619,80.3903,79.84879,89.02149,90.775764
42.csv_Day8_10h30m,22.414898,41.50001,54.795483,71.28784,79.31283,81.87297,82.384995,93.41875,94.878395
42.csv_Day8_11h00m,20.299465,37.924843,53.67584,70.88924,79.707405,83.371544,84.02151,96.04631,97.8362
42.csv_Day8_11h30m,19.838463,40.892014,55.052376,72.41711,81.04348,86.52433,86.53265,98.862076,99.99694
42.csv_Day8_12h00m,15.527611,34.624706,53.07841,69.54023,79.94787,86.076515,86.523415,98.43534,100.75137
42.csv_Day8_12h30m,17.031794,32.942368,47.349346,63.818142,75.55858,84.07089,84.46597,97.72122,100.3105
42.csv_Day8_13h00m,14.9365015,31.13957,44.31545,58.718605,74.69662,81.46387,83.07374,95.909096,98.6389
42.csv_Day8_13h30m,8.132602,27.428322,39.46559,53.65988,68.38994,76.38029,78.395325,91.28855,94.34508
42.csv_Day8_14h00m,13.931824,28.116104,40.606007,52.118214,65.48571,72.31382,75.436745,86.612595,89.771034
42.csv_Day8_14h30m,7.8960505,20.688637,31.821194,43.341053,57.709297,64.97274,69.18583,81.3352,84.44733
42.csv_Day8_15h00m,8.214918,20.351114,27.960531,36.8359,49.975235,58.35396,63.531765,75.12507,79.07806
42.csv_Day8_15h30m,3.0876756,12.121476,20.319769,27.814125,42.236782,49.0836,56.54113,67.67499,71.687805
42.csv_Day8_16h00m,2.5432534,9.441608,17.124784,22.360023,35.510628,41.211437,49.16868,59.1043,63.98049
42.csv_Day8_16h30m,1.704924,6.9508176,14.397657,18.521929,29.62983,34.314373,40.76806,49.648895,54.203014
42.csv_Day8_17h00m,2.133361,4.6868067,9.032769,11.338544,19.488981,23.943525,30.952196,37.965256,42.302036
42.csv_Day8_17h30m,1.2143627,2.4106333,5.602811,7.1465225,12.9180765,16.513819,21.27105,29.011625,32.27718
42.csv_Day8_18h00m,0.6937104,2.7513916,4.5236907,6.2118635,9.65118,11.669088,14.396649,20.40852,23.631977
42.csv_Day8_18h30m,0.5063334,0.86211616,1.8296176,2.3614247,4.7876883,5.395381,7.264426,11.254351,13.401614
42.csv_Day8_19h00m,0.0061950833,0.0,0.30134088,0.323494,0.7782009,1.4422655,1.8868968,3.586223,4.6315794
42.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.021458877,0.036554612,0.015301792,0.13907583,0.13362534
42.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.049722813,0.053503305,0.05992774,0.05181899,0.0872108
42.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.095236,0.06705582,0.071012296,0.04686645
42.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.06791553,0.073326856,0.081377596,0.18120421
42.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.03016571,0.09137686,0.024891682,0.046456397,0.090959296
42.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.043956544,0.09144436,0.14390045,0.075123884,0.075950876
42.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.02074589,0.03686637,0.072313726
42.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.09838661,0.043797694,0.005706547,0.07856356
42.csv_Day8_23h30m,0.0,0.0,0.015376793,0.0,0.0,0.0,0.020954974,0.09342377,0.087678336
43.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.07916157,0.056500625,0.12615937,0.054206043
43.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.014785431,0.028762095,0.073464975,0.056602553
43.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.008086048,0.0,0.032418873,0.06238383
43.csv_Day7_1h30m,0.0,0.0,0.0,0.058360733,0.019113632,0.06588203,0.046225995,0.061124776,0.020652672
43.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.06639842,0.07913458,0.086584404,0.090485476
43.csv_Day7_2h30m,0.0,0.0,0.0,0.0014563985,0.028110553,0.05521279,0.11630054,0.04326881,0.052660894
43.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0030763596,0.0,0.08792134,0.03189731,0.0834731
43.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.07789762,0.05536074,0.0,0.0040206537,0.06655042
43.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.08381362,0.006130472,0.03347722,0.07165313
43.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.050529514,0.0030292198,0.12636103,0.042676486,0.038718797
43.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.011469074,0.0,0.097294636,0.15311077
43.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.123656236,0.0,0.35959527,0.20189735,0.34950435
43.csv_Day7_6h00m,0.0,0.0,0.0,0.91871977,1.0273087,0.71724623,0.96964705,1.0765188,1.6011848
43.csv_Day7_6h30m,0.8656101,1.7511735,2.147281,4.6821723,3.5939796,4.408686,4.4264984,4.90853,5.863334
43.csv_Day7_7h00m,3.5514388,5.6887736,7.659911,12.038651,8.4249735,9.685922,10.835862,12.413704,13.790097
43.csv_Day7_7h30m,8.428333,13.645801,16.569658,22.455328,16.839237,17.704578,18.889254,21.67026,23.431932
43.csv_Day7_8h00m,13.617221,22.240726,25.334091,32.02953,26.670958,26.857914,27.807844,30.854174,32.99089
43.csv_Day7_8h30m,20.020247,30.449066,34.70921,42.220863,36.6232,36.151123,37.72687,40.290768,42.2905
43.csv_Day7_9h00m,25.892282,40.56369,44.17527,52.16336,46.265057,45.69638,47.197235,49.292095,50.84617
43.csv_Day7_9h30m,28.998762,44.93993,49.698414,57.981613,53.930977,52.951218,55.077877,56.544132,58.10012
43.csv_Day7_10h00m,33.970566,53.47856,57.2967,65.97555,60.58335,59.529945,61.255615,62.980583,64.4572
43.csv_Day7_10h30m,35.037586,59.01361,61.914757,70.08693,65.94778,65.052055,66.32422,68.07914,69.36538
43.csv_Day7_11h00m,35.622726,59.519703,64.98423,72.69323,69.22588,67.86755,70.372574,72.047356,73.26618
43.csv_Day7_11h30m,36.572678,61.877644,65.94634,73.531525,71.18515,70.365654,72.25262,74.09814,75.030014
43.csv_Day7_12h00m,35.99641,63.010155,66.80707,74.25819,71.1757,71.33267,73.266624,74.455826,75.54755
43.csv_Day7_12h30m,33.617374,58.64448,65.156364,72.2808,69.33754,70.31383,71.4655,73.176025,74.52528
43.csv_Day7_13h00m,27.739563,54.998795,61.114483,68.48657,66.88567,67.60591,69.345245,70.93405,72.04207
43.csv_Day7_13h30m,23.959995,51.48715,57.049335,64.28819,63.298218,63.914185,65.22799,66.80057,68.04335
43.csv_Day7_14h00m,19.032745,42.639248,52.47444,58.759167,57.82835,59.139126,60.784966,61.507397,63.01934
43.csv_Day7_14h30m,19.987724,40.629333,46.807842,52.132507,51.607197,52.849464,53.59996,54.98911,56.747913
43.csv_Day7_15h00m,14.765917,35.01817,40.12921,45.60039,43.882824,44.496113,45.845818,47.377026,48.943115
43.csv_Day7_15h30m,11.947495,28.31502,33.383778,38.141052,36.402645,36.902664,36.99998,38.032986,39.90399
43.csv_Day7_16h00m,7.9246984,21.142607,26.022144,30.265657,27.822124,28.813463,28.916513,29.779093,31.275562
43.csv_Day7_16h30m,2.9212792,12.924881,17.887697,21.721174,19.241175,20.092642,20.01067,20.181002,21.78193
43.csv_Day7_17h00m,1.7454388,7.1275544,9.87044,13.013617,10.288308,11.292939,10.879424,10.912578,12.53894
43.csv_Day7_17h30m,0.5782394,2.020442,3.6600256,5.503786,4.221341,5.100627,4.1712747,4.3116693,5.1255
43.csv_Day7_18h00m,0.0,0.0,0.0,1.2614644,0.98761433,1.0621828,0.80297,0.9254815,1.3441668
43.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.08145215,0.0,0.16095951,0.21740417,0.3041188
43.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.124998644,0.03401371,0.066752836,0.10714616,0.16256902
43.csv_Day7_19h30m,0.0,0.0,0.04678286,0.007223906,0.0,0.08273736,0.06660487,0.04546681,0.0334678
43.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.034681976,0.06379991,0.03914511,0.07872331
43.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.02355706,0.031023331,0.06280895,0.0624916
43.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.035734564,0.0,0.054946605,0.09984787,0.053861316
43.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.066835426,0.062380515,0.039158378,0.07817557
43.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0063595027,0.0,0.1279047,0.0812076,0.09376766
43.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.052272625,0.051769946,0.05925083,0.052346103
43.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.15298964,0.095503956,0.12514894,0.070784785,0.094289124
43.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.08294152,0.018776534,0.063491695
43.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039014615,0.06270136
43.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.045148946,0.093566306,0.13942476
43.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.057539023,0.012294151,0.0661277
43.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.06604581,0.07691598,0.05446226,0.07217584,0.0937648
43.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.029354464,0.071926385,0.05995717
43.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.032118786,0.03429663,0.15234888,0.08852148,0.04640533
43.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.02268606,0.047768123,0.07208886
43.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.031193681,0.025044095,0.028941236,0.07029368
43.csv_Day8_4h00m,0.0,0.0,0.0,0.025678053,0.0016806871,0.014839821,0.101436436,0.028889343,0.050242364
43.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.029704155,0.0,0.07822916,0.12013523,0.06967858
43.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.052087292,0.014548268,0.081918634,0.09166961,0.15614694
43.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.024305183,0.0,0.22495416,0.34721825,0.3305485
43.csv_Day8_6h00m,0.0,0.04480805,0.0,0.9445923,0.90328056,1.0064453,0.9430838,1.0387733,1.6020576
43.csv_Day8_6h30m,0.0,1.0113281,2.14474,4.4534526,3.53001,4.682468,4.3931355,4.978759,5.6733484
43.csv_Day8_7h00m,2.7732537,4.5196996,6.8839607,11.209278,8.598706,10.128378,10.3705435,12.040843,13.409742
43.csv_Day8_7h30m,6.497907,11.244354,14.236256,20.148449,16.997349,17.716038,18.610628,21.058565,23.038994
